index,status,local_started_at,local_finished_at,elapsed_s,request_id,started_at,finished_at,latency_ms,peak_vram_gb,pre_batch_ms,prompt_prepare_ms,batch_estimate_ms,queue_wait_ms,batch_exec_ms,response_encode_ms,generate_total_ms,prepare_inference_inputs_ms,iterative_generate_ms,chunked_generate_ms,decode_postprocess_ms,gpu_sample_count,gpu_util_avg_pct,gpu_util_peak_pct,device_vram_used_gb_avg,device_vram_used_gb_peak,device_vram_util_avg_pct,device_vram_util_peak_pct,batch_requests,batch_target_tokens,batch_conditioning_tokens,batch_max_sequence_length,batch_lane,prompt_source,prompt_id,audio_duration_s,rtf,content_bytes,error
0,200,2026-04-17T19:52:40.771245Z,2026-04-17T19:52:41.224942Z,0.453696,b59f553aec7f,2026-04-17T19:52:40.842464Z,2026-04-17T19:52:41.221767Z,379.30,1.974,0.59,0.35,0.18,7.33,369.43,1.42,367.71,7.59,183.95,,178.39,14,100.00,100.00,2.942,2.942,12.26,12.26,2,126,200,163,short_ref,upload_hit,,2.710,0.1400,130124,
1,200,2026-04-17T19:52:40.771542Z,2026-04-17T19:52:41.224819Z,0.453276,40e991f89f3b,2026-04-17T19:52:40.849413Z,2026-04-17T19:52:41.221404Z,371.99,1.974,0.44,0.17,0.20,0.53,369.43,0.95,367.71,7.59,183.95,,178.39,14,100.00,100.00,2.942,2.942,12.26,12.26,2,126,200,163,short_ref,upload_hit,,2.620,0.1420,125804,
2,200,2026-04-17T19:52:40.771753Z,2026-04-17T19:52:46.716352Z,5.944597,4350e8c5a189,2026-04-17T19:52:40.892632Z,2026-04-17T19:52:46.661781Z,5769.15,3.496,0.91,0.67,0.19,329.78,5402.55,34.67,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.700,2.1367,129644,
3,200,2026-04-17T19:52:40.771956Z,2026-04-17T19:52:46.716502Z,5.944544,3005bb2ba1c9,2026-04-17T19:52:40.886976Z,2026-04-17T19:52:46.662161Z,5775.18,3.496,3.77,3.48,0.22,332.58,5402.55,35.28,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.710,2.1311,130124,
4,200,2026-04-17T19:52:40.772153Z,2026-04-17T19:52:46.672212Z,5.900057,48e3772cf69f,2026-04-17T19:52:40.867015Z,2026-04-17T19:52:46.652216Z,5785.20,3.496,0.53,0.23,0.23,355.78,5402.55,25.53,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.670,2.1667,128204,
5,200,2026-04-17T19:52:40.772354Z,2026-04-17T19:52:46.662898Z,5.890542,dfc4269e0496,2026-04-17T19:52:40.904433Z,2026-04-17T19:52:46.649642Z,5745.21,3.496,0.47,0.35,0.09,318.41,5402.55,22.20,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.710,2.1200,130124,
6,200,2026-04-17T19:52:40.772556Z,2026-04-17T19:52:46.693396Z,5.920839,a92919dca430,2026-04-17T19:52:40.893109Z,2026-04-17T19:52:46.653611Z,5760.50,3.496,2.74,2.51,0.18,327.47,5402.55,23.41,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.700,2.1335,129644,
7,200,2026-04-17T19:52:40.772746Z,2026-04-17T19:52:46.692964Z,5.920214,d227f343ac32,2026-04-17T19:52:40.871588Z,2026-04-17T19:52:46.654928Z,5783.34,3.496,1.96,1.70,0.20,349.78,5402.55,28.17,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.700,2.1420,129644,
8,200,2026-04-17T19:52:40.772961Z,2026-04-17T19:52:46.715530Z,5.942567,ffd99969e478,2026-04-17T19:52:40.900137Z,2026-04-17T19:52:46.659519Z,5759.38,3.496,0.59,0.35,0.19,322.59,5402.55,32.23,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.650,2.1734,127244,
9,200,2026-04-17T19:52:40.773171Z,2026-04-17T19:52:46.709240Z,5.936068,e8abd5ee6d52,2026-04-17T19:52:40.910669Z,2026-04-17T19:52:46.656236Z,5745.57,3.496,0.31,0.13,0.13,312.34,5402.55,28.74,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.660,2.1600,127724,
10,200,2026-04-17T19:52:40.773367Z,2026-04-17T19:52:46.706645Z,5.933275,614d9f69ce19,2026-04-17T19:52:40.890256Z,2026-04-17T19:52:46.655165Z,5764.91,3.496,1.14,0.86,0.22,331.93,5402.55,28.36,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.670,2.1591,128204,
11,200,2026-04-17T19:52:40.773674Z,2026-04-17T19:52:46.713733Z,5.940058,f800a7f1ec0e,2026-04-17T19:52:40.899462Z,2026-04-17T19:52:46.659124Z,5759.66,3.496,0.59,0.34,0.20,323.27,5402.55,30.61,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.630,2.1900,126284,
12,200,2026-04-17T19:52:40.773886Z,2026-04-17T19:52:46.670116Z,5.896227,5554c1af0797,2026-04-17T19:52:40.900785Z,2026-04-17T19:52:46.651098Z,5750.31,3.496,3.89,3.74,0.11,318.64,5402.55,23.73,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.700,2.1297,129644,
13,200,2026-04-17T19:52:40.774085Z,2026-04-17T19:52:46.667102Z,5.893014,d123d3915b75,2026-04-17T19:52:40.913270Z,2026-04-17T19:52:46.650246Z,5736.98,3.496,0.33,0.16,0.12,309.72,5402.55,22.72,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.690,2.1327,129164,
14,200,2026-04-17T19:52:40.774306Z,2026-04-17T19:52:46.687037Z,5.912727,eb9e7b1c3162,2026-04-17T19:52:40.919765Z,2026-04-17T19:52:46.653429Z,5733.66,3.496,5.50,5.26,0.18,298.06,5402.55,25.86,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.540,2.2573,121964,
15,200,2026-04-17T19:52:40.774596Z,2026-04-17T19:52:46.716956Z,5.942358,366a0ddf4ab8,2026-04-17T19:52:40.920059Z,2026-04-17T19:52:46.663537Z,5743.48,3.496,5.36,5.25,0.08,297.90,5402.55,35.93,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.610,2.2006,125324,
16,200,2026-04-17T19:52:40.774853Z,2026-04-17T19:52:46.711262Z,5.936408,b0017471e5a1,2026-04-17T19:52:40.924930Z,2026-04-17T19:52:46.657570Z,5732.64,3.496,0.72,0.58,0.11,297.68,5402.55,29.93,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.710,2.1154,130124,
17,200,2026-04-17T19:52:40.775119Z,2026-04-17T19:52:46.706838Z,5.931717,b0d77746bbba,2026-04-17T19:52:40.934910Z,2026-04-17T19:52:46.655722Z,5720.81,3.496,0.74,0.61,0.10,287.67,5402.55,26.13,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.710,2.1110,130124,
18,200,2026-04-17T19:52:40.775387Z,2026-04-17T19:52:46.668410Z,5.893021,caf9af3d885d,2026-04-17T19:52:40.935345Z,2026-04-17T19:52:46.650511Z,5715.17,3.496,0.48,0.35,0.10,287.50,5402.55,20.87,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.700,2.1167,129644,
19,200,2026-04-17T19:52:40.775653Z,2026-04-17T19:52:46.713399Z,5.937744,51498bd036ac,2026-04-17T19:52:40.936056Z,2026-04-17T19:52:46.657837Z,5721.78,3.496,3.69,3.53,0.12,283.58,5402.55,25.31,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.710,2.1114,130124,
20,200,2026-04-17T19:52:40.775924Z,2026-04-17T19:52:46.660567Z,5.88464,a5d39fb991c4,2026-04-17T19:52:40.939813Z,2026-04-17T19:52:46.648971Z,5709.16,3.496,0.33,0.20,0.09,283.18,5402.55,21.06,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.700,2.1145,129644,
21,200,2026-04-17T19:52:40.776179Z,2026-04-17T19:52:46.715797Z,5.939616,9b6468905815,2026-04-17T19:52:40.932936Z,2026-04-17T19:52:46.659896Z,5726.96,3.496,0.51,0.24,0.21,289.88,5402.55,28.02,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.700,2.1211,129644,
22,200,2026-04-17T19:52:40.776539Z,2026-04-17T19:52:46.709064Z,5.932523,6bf0241b02c2,2026-04-17T19:52:40.933818Z,2026-04-17T19:52:46.656064Z,5722.25,3.496,0.43,0.20,0.18,289.07,5402.55,26.65,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.500,2.2889,120044,
23,200,2026-04-17T19:52:40.776807Z,2026-04-17T19:52:46.711100Z,5.934292,6f527cb6f6e5,2026-04-17T19:52:40.934317Z,2026-04-17T19:52:46.657180Z,5722.86,3.496,0.54,0.34,0.14,288.46,5402.55,27.66,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.700,2.1196,129644,
24,200,2026-04-17T19:52:40.777083Z,2026-04-17T19:52:46.673441Z,5.896357,2b94b51bb767,2026-04-17T19:52:40.982347Z,2026-04-17T19:52:46.652689Z,5670.34,3.496,0.79,0.54,0.20,240.18,5402.55,23.81,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.680,2.1158,128684,
25,200,2026-04-17T19:52:40.777382Z,2026-04-17T19:52:46.710924Z,5.93354,2864f724ce9d,2026-04-17T19:52:40.983275Z,2026-04-17T19:52:46.656703Z,5673.43,3.496,0.73,0.48,0.20,239.31,5402.55,28.76,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.670,2.1249,128204,
26,200,2026-04-17T19:52:40.777630Z,2026-04-17T19:52:46.716200Z,5.938569,b5aa680a5ba1,2026-04-17T19:52:40.983668Z,2026-04-17T19:52:46.661614Z,5677.95,3.496,1.19,1.03,0.12,238.47,5402.55,33.54,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.700,2.1029,129644,
27,200,2026-04-17T19:52:40.778007Z,2026-04-17T19:52:46.711418Z,5.933409,c45107002083,2026-04-17T19:52:40.984255Z,2026-04-17T19:52:46.657699Z,5673.44,3.496,0.41,0.25,0.12,238.66,5402.55,29.70,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.710,2.0935,130124,
28,200,2026-04-17T19:52:40.778262Z,2026-04-17T19:52:46.716047Z,5.937783,5ffde4a5b7a8,2026-04-17T19:52:40.981801Z,2026-04-17T19:52:46.661380Z,5679.58,3.496,1.03,0.78,0.20,240.49,5402.55,31.69,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.700,2.1035,129644,
29,200,2026-04-17T19:52:40.778531Z,2026-04-17T19:52:46.707002Z,5.928469,2ef5760f53e8,2026-04-17T19:52:41.007052Z,2026-04-17T19:52:46.655913Z,5648.86,3.496,0.53,0.29,0.19,215.74,5402.55,26.18,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.680,2.1078,128684,
30,200,2026-04-17T19:52:40.778780Z,2026-04-17T19:52:46.716801Z,5.93802,62c3d3fdde47,2026-04-17T19:52:41.007772Z,2026-04-17T19:52:46.663177Z,5655.40,3.496,0.82,0.55,0.21,214.73,5402.55,34.24,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.530,2.2353,121484,
31,200,2026-04-17T19:52:40.779027Z,2026-04-17T19:52:46.669720Z,5.890691,bbcca5ba2bdd,2026-04-17T19:52:41.008119Z,2026-04-17T19:52:46.650891Z,5642.77,3.496,5.95,5.77,0.14,209.26,5402.55,22.66,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.700,2.0899,129644,
32,200,2026-04-17T19:52:40.779369Z,2026-04-17T19:52:46.716650Z,5.937279,d811b1c644ac,2026-04-17T19:52:41.013770Z,2026-04-17T19:52:46.662609Z,5648.84,3.496,0.75,0.50,0.20,208.80,5402.55,34.33,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.720,2.0768,130604,
33,200,2026-04-17T19:52:40.779564Z,2026-04-17T19:52:46.713574Z,5.934009,73f81ff21e4b,2026-04-17T19:52:41.021381Z,2026-04-17T19:52:46.658091Z,5636.71,3.496,0.62,0.35,0.20,201.32,5402.55,29.76,5401.79,16.04,4747.94,,649.60,206,95.63,100.00,5.261,5.346,21.92,22.28,32,2016,3200,163,short_ref,upload_hit,,2.700,2.0877,129644,
34,200,2026-04-17T19:52:40.779769Z,2026-04-17T19:52:48.510309Z,7.730537,6f61b061f89f,2026-04-17T19:52:41.022277Z,2026-04-17T19:52:48.497856Z,7475.58,2.507,0.65,0.45,0.16,5613.84,1852.00,8.26,1849.74,46.86,1425.56,,420.26,65,72.77,100.00,5.256,5.797,21.90,24.16,8,504,800,163,short_ref,upload_hit,,2.720,2.7484,130604,
35,200,2026-04-17T19:52:40.779970Z,2026-04-17T19:52:48.504175Z,7.724203,6c554e32c611,2026-04-17T19:52:41.022544Z,2026-04-17T19:52:48.496969Z,7474.43,2.507,0.66,0.42,0.18,5613.57,1852.00,7.21,1849.74,46.86,1425.56,,420.26,65,72.77,100.00,5.256,5.797,21.90,24.16,8,504,800,163,short_ref,upload_hit,,2.720,2.7480,130604,
36,200,2026-04-17T19:52:40.780170Z,2026-04-17T19:52:48.498667Z,7.718494,9e3fc82171e8,2026-04-17T19:52:41.023308Z,2026-04-17T19:52:48.493594Z,7470.29,2.507,0.49,0.38,0.08,5612.97,1852.00,3.74,1849.74,46.86,1425.56,,420.26,65,72.77,100.00,5.256,5.797,21.90,24.16,8,504,800,163,short_ref,upload_hit,,2.700,2.7668,129644,
37,200,2026-04-17T19:52:40.780361Z,2026-04-17T19:52:48.511929Z,7.731565,a652ac48c066,2026-04-17T19:52:41.023550Z,2026-04-17T19:52:48.498357Z,7474.81,2.507,0.68,0.55,0.09,5612.55,1852.00,8.44,1849.74,46.86,1425.56,,420.26,65,72.77,100.00,5.256,5.797,21.90,24.16,8,504,800,163,short_ref,upload_hit,,2.700,2.7684,129644,
38,200,2026-04-17T19:52:40.780559Z,2026-04-17T19:52:48.503377Z,7.722814,4a450c768c44,2026-04-17T19:52:41.024006Z,2026-04-17T19:52:48.494626Z,7470.62,2.507,14.62,14.49,0.09,5598.15,1852.00,4.52,1849.74,46.86,1425.56,,420.26,65,72.77,100.00,5.256,5.797,21.90,24.16,8,504,800,163,short_ref,upload_hit,,2.700,2.7669,129644,
39,200,2026-04-17T19:52:40.780752Z,2026-04-17T19:52:48.516433Z,7.735677,ce0be90c3dfd,2026-04-17T19:52:41.029370Z,2026-04-17T19:52:48.500986Z,7471.62,2.507,9.11,8.95,0.11,5598.30,1852.00,10.95,1849.74,46.86,1425.56,,420.26,65,72.77,100.00,5.256,5.797,21.90,24.16,8,504,800,163,short_ref,upload_hit,,2.690,2.7776,129164,
40,200,2026-04-17T19:52:40.780943Z,2026-04-17T19:52:53.411047Z,12.630102,57e3164cf9ec,2026-04-17T19:52:46.672431Z,2026-04-17T19:52:53.383992Z,6711.56,2.793,0.56,0.33,0.16,1827.61,4858.09,23.96,4856.17,20.74,4202.42,,649.08,193,100.00,100.00,5.871,5.878,24.46,24.49,32,2016,3200,163,short_ref,upload_hit,,2.530,2.6528,121484,
41,200,2026-04-17T19:52:40.781158Z,2026-04-17T19:52:53.418605Z,12.637445,71c6c0b04015,2026-04-17T19:52:46.694908Z,2026-04-17T19:52:53.386059Z,6691.15,2.793,1.17,1.01,0.11,1804.52,4858.09,24.42,4856.17,20.74,4202.42,,649.08,193,100.00,100.00,5.871,5.878,24.46,24.49,32,2016,3200,163,short_ref,upload_hit,,2.680,2.4967,128684,
42,200,2026-04-17T19:52:40.782715Z,2026-04-17T19:52:53.419121Z,12.636404,dc8afe1d20aa,2026-04-17T19:52:46.694204Z,2026-04-17T19:52:53.386320Z,6692.12,2.793,1.33,1.09,0.16,1805.06,4858.09,25.44,4856.17,20.74,4202.42,,649.08,193,100.00,100.00,5.871,5.878,24.46,24.49,32,2016,3200,163,short_ref,upload_hit,,2.700,2.4786,129644,
43,200,2026-04-17T19:52:40.782986Z,2026-04-17T19:52:53.408614Z,12.625627,39c344a9259f,2026-04-17T19:52:46.694993Z,2026-04-17T19:52:53.381833Z,6686.84,2.793,1.80,1.66,0.10,1803.81,4858.09,18.62,4856.17,20.74,4202.42,,649.08,193,100.00,100.00,5.871,5.878,24.46,24.49,32,2016,3200,163,short_ref,upload_hit,,2.710,2.4675,130124,
44,200,2026-04-17T19:52:40.783247Z,2026-04-17T19:52:53.409635Z,12.626387,8f08960d5c29,2026-04-17T19:52:46.694280Z,2026-04-17T19:52:53.382567Z,6688.29,2.793,0.99,0.87,0.08,1805.33,4858.09,20.97,4856.17,20.74,4202.42,,649.08,193,100.00,100.00,5.871,5.878,24.46,24.49,32,2016,3200,163,short_ref,upload_hit,,2.700,2.4771,129644,
45,200,2026-04-17T19:52:40.783524Z,2026-04-17T19:52:53.407134Z,12.623608,d54bf58b7df9,2026-04-17T19:52:46.695093Z,2026-04-17T19:52:53.381436Z,6686.34,2.793,1.25,1.09,0.11,1804.25,4858.09,17.86,4856.17,20.74,4202.42,,649.08,193,100.00,100.00,5.871,5.878,24.46,24.49,32,2016,3200,163,short_ref,upload_hit,,2.710,2.4673,130124,
46,200,2026-04-17T19:52:40.783782Z,2026-04-17T19:52:53.392207Z,12.608424,4145f087322b,2026-04-17T19:52:46.694361Z,2026-04-17T19:52:53.372899Z,6678.54,2.793,1.31,1.21,0.07,1804.92,4858.09,11.99,4856.17,20.74,4202.42,,649.08,193,100.00,100.00,5.871,5.878,24.46,24.49,32,2016,3200,163,short_ref,upload_hit,,2.710,2.4644,130124,
47,200,2026-04-17T19:52:40.784031Z,2026-04-17T19:52:53.394630Z,12.610597,a3e16d90ef34,2026-04-17T19:52:46.682355Z,2026-04-17T19:52:53.378657Z,6696.30,2.793,1.02,0.93,0.07,1817.22,4858.09,18.39,4856.17,20.74,4202.42,,649.08,193,100.00,100.00,5.871,5.878,24.46,24.49,32,2016,3200,163,short_ref,upload_hit,,2.710,2.4710,130124,
48,200,2026-04-17T19:52:40.784283Z,2026-04-17T19:52:53.380708Z,12.596422,c17d37f4a9da,2026-04-17T19:52:46.696141Z,2026-04-17T19:52:53.371009Z,6674.87,2.793,0.48,0.35,0.09,1803.98,4858.09,9.26,4856.17,20.74,4202.42,,649.08,193,100.00,100.00,5.871,5.878,24.46,24.49,32,2016,3200,163,short_ref,upload_hit,,2.670,2.5000,128204,
